,Unnamed: 0,xmin,ymin,xmax,ymax,confidence,raw_x,raw_y,x,y,d,r,g,b
28,28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
29,29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
30,30,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
31,31,362.25,9.359375,401.75,50.6875,0.69775390625,382.0,30.0234375,262.98295049857546,187.75067138671875,171,62,81,83
32,32,358.75,9.140625,396.25,54.25,0.78759765625,377.5,31.6953125,261.31157629985756,188.91314697265625,153,108,120,126
33,33,354.5,9.390625,396.5,62.25,0.8310546875,375.5,35.8203125,260.56874332264954,191.78131103515625,178,147,146,156
34,34,356.25,12.140625,394.25,62.875,0.8173828125,375.25,37.5078125,260.4758892004985,192.95465087890625,180,145,143,149
35,35,354.0,11.484375,394.5,67.9375,0.8271484375,374.25,39.7109375,260.1044727118946,194.48651123046875,177,155,149,158
36,36,352.5,12.8125,396.0,70.5625,0.84130859375,374.25,41.6875,260.1044727118946,195.86083984375,173,154,146,158
37,37,351.25,14.859375,394.25,76.4375,0.84765625,372.75,45.6484375,259.54734797898857,198.61492919921875,17,150,145,156
38,38,351.75,15.765625,393.75,77.125,0.83056640625,372.75,46.4453125,259.54734797898857,199.16900634765625,0,255,255,255
39,39,352.25,25.5625,393.75,80.0625,0.814453125,373.0,52.8125,259.64020210113955,203.59619140625,0,255,255,255
40,40,352.75,29.84375,390.25,84.75,0.83837890625,371.5,57.296875,259.0830773682336,206.7142333984375,185,145,139,148
41,41,352.5,30.015625,390.0,87.5,0.83740234375,371.25,58.7578125,258.99022324608256,207.73004150390625,10,140,137,146
42,42,352.75,32.0625,390.75,89.0625,0.849609375,371.75,60.5625,259.1759314903846,208.98486328125,0,255,255,255
43,43,352.75,34.125,391.25,92.125,0.8115234375,372.0,63.125,259.26878561253557,210.7666015625,196,131,131,138
44,44,352.25,39.875,390.25,90.875,0.79248046875,371.25,65.375,258.99022324608256,212.3310546875,209,130,130,136
45,45,351.25,41.8125,391.25,93.0625,0.7861328125,371.25,67.4375,258.99022324608256,213.76513671875,186,128,129,136
46,46,350.75,46.21875,389.25,97.75,0.81689453125,370.0,71.984375,258.5259526353276,216.9266357421875,192,121,124,132
47,47,350.75,48.8125,388.75,99.4375,0.826171875,369.75,74.125,258.4330985131766,218.4150390625,221,124,125,132
48,48,349.75,49.8125,390.25,99.4375,0.8203125,370.0,74.625,258.5259526353276,218.7626953125,184,125,126,133
49,49,350.0,52.8125,389.5,102.0625,0.78759765625,369.75,77.4375,258.4330985131766,220.71826171875,189,123,124,131
50,50,350.5,55.0625,389.5,104.6875,0.759765625,370.0,79.875,258.5259526353276,222.4130859375,179,123,124,131
51,51,352.25,57.625,390.25,105.25,0.75390625,371.25,81.4375,258.99022324608256,223.49951171875,180,121,122,129
52,52,350.25,60.8125,388.25,109.6875,0.76318359375,369.25,85.25,258.24739026887465,226.150390625,180,123,122,132
53,53,350.0,62.09375,389.5,111.0,0.7412109375,369.75,86.546875,258.4330985131766,227.0521240234375,179,125,126,133
54,54,349.75,65.0,387.75,112.0,0.77880859375,368.75,88.5,258.0616820245726,228.41015625,184,122,123,130
55,55,349.75,67.0,386.75,112.75,0.77490234375,368.25,89.875,257.87597378027067,229.3662109375,167,122,123,130
56,56,349.75,67.875,387.25,113.375,0.75,368.5,90.625,257.96882790242165,229.8876953125,187,124,125,132
57,57,350.5,66.0,387.5,114.25,0.7568359375,369.0,90.125,258.1545361467236,229.5400390625,185,123,124,131
58,58,349.5,68.125,388.0,117.625,0.7255859375,368.75,92.875,258.0616820245726,231.4521484375,179,124,125,132
59,59,349.0,69.125,388.5,118.875,0.646484375,368.75,94.0,258.0616820245726,232.234375,176,120,119,129
60,60,346.75,72.9375,388.75,119.8125,0.66943359375,367.75,96.375,257.69026553596865,233.8857421875,182,121,123,130
61,61,346.75,73.875,388.25,120.375,0.65283203125,367.5,97.125,257.5974114138176,234.4072265625,182,119,120,130
62,62,345.5,77.0,385.5,120.125,0.6669921875,365.5,98.5625,256.85457843660964,235.40673828125,0,255,255,255
63,63,346.5,76.75,388.5,122.75,0.71826171875,367.5,99.75,257.5974114138176,236.232421875,182,117,116,126
64,64,346.75,77.875,387.25,122.375,0.76904296875,367.0,100.125,257.4117031695157,236.4931640625,173,114,115,125
65,65,347.0,78.5625,387.0,122.5625,0.78759765625,367.0,100.5625,257.4117031695157,236.79736328125,180,113,114,124
66,66,347.0,79.25,386.5,122.75,0.7880859375,366.75,101.0,257.31884904736467,237.1015625,180,111,116,127
67,67,346.0,80.0625,387.0,123.1875,0.71923828125,366.5,101.625,257.2259949252136,237.5361328125,177,110,117,125
68,68,346.0,83.375,383.0,128.375,0.41943359375,364.5,105.875,256.4831619480057,240.4912109375,180,117,120,128
69,69,345.75,83.8125,385.25,123.6875,0.55810546875,365.5,103.75,256.85457843660964,239.013671875,189,113,116,124
70,70,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
71,71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
72,72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
73,73,345.0,88.25,383.0,129.5,0.4111328125,364.0,108.875,256.2974537037037,242.5771484375,180,118,119,126
74,74,344.0,88.9375,381.5,129.875,0.5224609375,362.75,109.40625,255.83318309294873,242.946533203125,185,113,114,124
75,75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
76,76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
77,77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
78,78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
79,79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
80,80,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
81,81,340.25,94.5,380.25,132.25,0.40478515625,360.25,113.375,254.90464187143874,245.7060546875,190,116,119,127
82,82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
83,83,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
84,84,336.75,96.0625,376.75,133.625,0.478271484375,356.75,114.84375,253.60468416132474,246.727294921875,198,118,119,126
85,85,336.5,96.375,376.5,133.5,0.459228515625,356.5,114.9375,253.51183003917376,246.79248046875,196,112,115,123
86,86,336.5,97.4375,376.5,132.5,0.64599609375,356.5,114.96875,253.51183003917376,246.814208984375,197,115,116,126
87,87,336.75,96.625,374.25,134.5,0.646484375,355.5,115.5625,253.14041355056978,247.22705078125,203,118,121,129
88,88,336.75,96.5,372.25,132.25,0.71630859375,354.5,114.375,252.76899706196576,246.4013671875,202,114,117,126
89,89,336.5,97.875,370.5,133.125,0.72509765625,353.5,115.5,252.39758057336178,247.18359375,204,113,118,129
90,90,336.5,99.625,369.0,133.0,0.68408203125,352.75,116.3125,252.1190182069088,247.74853515625,206,115,118,129
91,91,336.25,101.9375,368.25,133.25,0.63818359375,352.25,117.59375,251.9333099626068,248.639404296875,209,117,118,128
92,92,335.5,103.0,365.0,133.5,0.765625,350.25,118.25,251.19047698539882,249.095703125,211,112,117,128
93,93,335.0,102.75,363.5,133.625,0.79931640625,349.25,118.1875,250.81906049679483,249.05224609375,210,115,116,126
94,94,334.5,103.0,362.0,134.375,0.806640625,348.25,118.6875,250.44764400819088,249.39990234375,210,114,117,125
95,95,333.75,102.375,361.75,135.75,0.8466796875,347.75,119.0625,250.26193576388889,249.66064453125,211,113,114,124
96,96,332.75,101.1875,360.25,137.25,0.880859375,346.5,119.21875,249.7976651531339,249.769287109375,206,112,119,127
97,97,330.5,100.625,357.0,137.0,0.8095703125,343.75,118.8125,248.7762698094729,249.48681640625,204,112,113,123
98,98,330.5,102.125,356.0,136.5,0.76806640625,343.25,119.3125,248.59056156517093,249.83447265625,203,114,115,125
99,99,329.25,101.3125,353.75,137.5,0.79736328125,341.5,119.40625,247.94058271011392,249.899658203125,198,109,114,122
100,100,328.75,99.625,352.25,137.875,0.80126953125,340.5,118.75,247.56916622150993,249.443359375,198,112,113,122
101,101,328.0,100.3125,349.5,138.375,0.6748046875,338.75,119.34375,246.91918736645297,249.856201171875,196,113,118,126
102,102,326.5,102.1875,348.0,138.75,0.505859375,337.25,120.46875,246.36206263354697,250.638427734375,193,113,114,124
103,103,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
104,104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
105,105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
106,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
107,107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
108,108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
109,109,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
110,110,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
111,111,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
112,112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
113,113,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
114,114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
115,115,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
116,116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
117,117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
118,118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
119,119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
120,120,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
121,121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
122,122,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
123,123,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
124,124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
125,125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
126,126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
127,127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
128,128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
129,129,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
130,130,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
131,131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
132,132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
133,133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
134,134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
135,135,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
136,136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
137,137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
138,138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
139,139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
140,140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
141,141,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
142,142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
143,143,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
144,144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
145,145,328.0,102.75,366.0,134.5,0.47265625,347.0,118.625,249.98337339743586,249.3564453125,206,114,117,128
146,146,328.25,103.0625,366.75,134.625,0.59033203125,347.5,118.84375,250.1690816417379,249.508544921875,212,113,116,123
147,147,328.5,103.125,367.0,134.125,0.55126953125,347.75,118.625,250.26193576388889,249.3564453125,212,117,118,128
148,148,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
149,149,329.75,102.375,367.25,134.25,0.60546875,348.5,118.3125,250.54049813034186,249.13916015625,212,113,114,124
150,150,330.25,103.4375,367.25,133.75,0.5849609375,348.75,118.59375,250.63335225249287,249.334716796875,211,116,117,127
151,151,330.5,101.875,368.0,138.25,0.55908203125,349.25,120.0625,250.81906049679483,250.35595703125,211,111,119,128
152,152,331.25,101.75,367.75,138.25,0.51025390625,349.5,120.0,250.91191461894584,250.3125,209,111,116,127
153,153,331.5,101.8125,368.0,138.5,0.57080078125,349.75,120.15625,251.00476874109685,250.421142578125,205,118,116,127
154,154,332.0,101.5,369.0,139.0,0.64501953125,350.5,120.25,251.28333110754983,250.486328125,208,116,116,125
155,155,332.5,101.3125,368.5,138.75,0.6044921875,350.5,120.03125,251.28333110754983,250.334228515625,210,114,119,127
156,156,333.0,101.875,368.0,138.25,0.55126953125,350.5,120.0625,251.28333110754983,250.35595703125,207,116,120,128
157,157,333.5,101.875,368.5,139.25,0.6806640625,351.0,120.5625,251.46903935185185,250.70361328125,210,114,115,125
158,158,333.5,102.0625,369.0,139.625,0.6875,351.25,120.84375,251.5618934740028,250.899169921875,208,113,116,127
159,159,334.25,102.375,369.25,139.625,0.6357421875,351.75,121.0,251.74760171830482,251.0078125,204,115,120,131
160,160,333.25,103.125,369.25,140.375,0.5947265625,351.25,121.75,251.5618934740028,251.529296875,206,115,116,126
161,161,333.5,102.625,370.0,140.875,0.6044921875,351.75,121.75,251.74760171830482,251.529296875,203,117,118,128
162,162,333.5,103.625,370.0,140.625,0.44970703125,351.75,122.125,251.74760171830482,251.7900390625,203,114,115,125
163,163,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
164,164,332.5,103.3125,371.0,140.5,0.401611328125,351.75,121.90625,251.74760171830482,251.637939453125,204,115,116,126
165,165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
166,166,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1
167,167,333.5,103.6875,372.5,137.75,0.473876953125,353.0,120.71875,252.21187232905984,250.812255859375,203,114,119,130
168,168,333.5,103.25,372.0,138.25,0.5859375,352.75,120.75,252.1190182069088,250.833984375,202,111,118,126
169,169,334.0,103.25,372.0,138.0,0.57763671875,353.0,120.625,252.21187232905984,250.7470703125,206,112,119,127
170,170,334.5,103.5625,371.5,138.75,0.63720703125,353.0,121.15625,252.21187232905984,251.116455078125,199,115,116,126
171,171,335.0,103.0625,371.5,139.25,0.712890625,353.25,121.15625,252.3047264512108,251.116455078125,200,118,119,129
172,172,334.75,103.25,371.75,137.5,0.56201171875,353.25,120.375,252.3047264512108,250.5732421875,203,114,120,128
173,173,335.0,103.6875,372.0,138.375,0.6181640625,353.5,121.03125,252.39758057336178,251.029541015625,201,119,120,130
174,174,335.0,103.6875,372.0,138.25,0.583984375,353.5,120.96875,252.39758057336178,250.986083984375,203,114,119,130
175,175,335.25,103.5,371.25,138.5,0.47265625,353.25,121.0,252.3047264512108,251.0078125,199,113,115,125
176,176,335.5,103.0,371.0,137.875,0.50439453125,353.25,120.4375,252.3047264512108,250.61669921875,204,115,119,127
177,177,335.5,102.375,370.5,137.625,0.5712890625,353.0,120.0,252.21187232905984,250.3125,205,119,121,130
178,178,334.5,101.5,370.0,138.375,0.68896484375,352.25,119.9375,251.9333099626068,250.26904296875,208,118,119,129
179,179,335.75,101.875,370.25,138.125,0.7041015625,353.0,120.0,252.21187232905984,250.3125,203,119,119,130
180,180,336.75,102.125,370.75,138.125,0.69384765625,353.75,120.125,252.49043469551282,250.3994140625,204,120,122,133
181,181,337.25,101.6875,370.25,138.375,0.728515625,353.75,120.03125,252.49043469551282,250.334228515625,204,120,121,131
182,182,335.25,103.1875,370.25,140.75,0.79248046875,352.75,121.96875,252.1190182069088,251.681396484375,199,123,122,132
183,183,335.75,102.875,370.25,140.0,0.7822265625,353.0,121.4375,252.21187232905984,251.31201171875,203,122,121,131
184,184,335.75,102.875,370.25,139.875,0.7861328125,353.0,121.375,252.21187232905984,251.2685546875,199,123,122,132
185,185,336.25,102.9375,370.75,139.5,0.78515625,353.5,121.21875,252.39758057336178,251.159912109375,201,124,123,133
186,186,336.25,102.625,370.75,139.875,0.8046875,353.5,121.25,252.39758057336178,251.181640625,199,123,124,134
187,187,336.25,102.4375,371.25,139.75,0.81103515625,353.75,121.09375,252.49043469551282,251.072998046875,199,123,120,133
188,188,336.25,102.75,371.25,140.25,0.81640625,353.75,121.5,252.49043469551282,251.35546875,200,125,124,135
189,189,336.0,102.5625,371.5,140.25,0.81689453125,353.75,121.40625,252.49043469551282,251.290283203125,199,122,121,131
190,190,336.25,102.6875,371.75,140.125,0.81396484375,354.0,121.40625,252.58328881766383,251.290283203125,201,124,122,133
191,191,336.25,102.8125,371.75,139.875,0.8095703125,354.0,121.34375,252.58328881766383,251.246826171875,199,123,122,132
192,192,336.0,103.0,372.0,139.875,0.80517578125,354.0,121.4375,252.58328881766383,251.31201171875,200,120,121,132
193,193,336.0,103.1875,372.0,139.75,0.79541015625,354.0,121.46875,252.58328881766383,251.333740234375,199,122,122,133
194,194,336.0,103.5,372.0,139.5,0.755859375,354.0,121.5,252.58328881766383,251.35546875,199,122,123,133
195,195,336.0,103.75,372.0,139.25,0.7177734375,354.0,121.5,252.58328881766383,251.35546875,201,122,121,131
196,196,335.5,103.25,371.5,140.25,0.7822265625,353.5,121.75,252.39758057336178,251.529296875,199,123,124,134
197,197,335.25,102.75,371.75,140.375,0.7744140625,353.5,121.5625,252.39758057336178,251.39892578125,200,119,118,132
198,198,335.75,102.75,371.75,140.75,0.8125,353.75,121.75,252.49043469551282,251.529296875,202,124,123,133
199,199,335.25,102.75,371.75,140.875,0.77294921875,353.5,121.8125,252.39758057336178,251.57275390625,201,121,120,134
200,200,335.25,102.6875,371.75,140.75,0.76953125,353.5,121.71875,252.39758057336178,251.507568359375,201,123,124,134
201,201,334.75,102.5,371.75,140.75,0.79736328125,353.25,121.625,252.3047264512108,251.4423828125,199,122,120,131
202,202,334.75,102.5,372.25,140.5,0.78857421875,353.5,121.5,252.39758057336178,251.35546875,201,126,125,135
203,203,334.75,102.875,372.25,140.625,0.779296875,353.5,121.75,252.39758057336178,251.529296875,201,123,122,132
204,204,334.75,102.625,372.25,140.625,0.763671875,353.5,121.625,252.39758057336178,251.4423828125,199,122,123,133
205,205,335.0,102.875,372.0,140.125,0.740234375,353.5,121.5,252.39758057336178,251.35546875,199,125,125,138
206,206,334.5,102.25,372.0,140.0,0.72314453125,353.25,121.125,252.3047264512108,251.0947265625,201,126,125,135
207,207,334.75,102.6875,371.75,139.75,0.697265625,353.25,121.21875,252.3047264512108,251.159912109375,201,121,123,133
208,208,334.5,102.125,372.0,140.25,0.740234375,353.25,121.1875,252.3047264512108,251.13818359375,198,125,124,134
209,209,334.75,101.9375,371.75,140.375,0.75830078125,353.25,121.15625,252.3047264512108,251.116455078125,201,123,122,132
210,210,334.75,102.25,372.25,140.625,0.7578125,353.5,121.4375,252.39758057336178,251.31201171875,200,119,120,130
211,211,334.75,102.625,371.75,140.25,0.763671875,353.25,121.4375,252.3047264512108,251.31201171875,199,122,124,134
212,212,335.0,102.625,371.5,140.125,0.7626953125,353.25,121.375,252.3047264512108,251.2685546875,202,124,123,133
213,213,334.75,102.9375,371.25,140.375,0.7421875,353.0,121.65625,252.21187232905984,251.464111328125,199,124,123,133
214,214,334.75,102.625,371.25,140.375,0.74365234375,353.0,121.5,252.21187232905984,251.35546875,200,124,121,134
215,215,334.5,103.375,370.5,140.375,0.71142578125,352.5,121.875,252.0261640847578,251.6162109375,201,120,121,131
216,216,334.0,101.875,371.0,139.875,0.64453125,352.5,120.875,252.0261640847578,250.9208984375,205,124,122,132
217,217,333.75,102.1875,371.25,139.875,0.677734375,352.5,121.03125,252.0261640847578,251.029541015625,200,123,121,132
218,218,333.25,102.9375,371.25,140.75,0.71923828125,352.25,121.84375,251.9333099626068,251.594482421875,205,122,121,131
219,219,333.25,102.875,370.75,140.625,0.74267578125,352.0,121.75,251.84045584045583,251.529296875,204,121,122,129
220,220,333.5,103.4375,371.5,140.75,0.72900390625,352.5,122.09375,252.0261640847578,251.768310546875,200,127,126,136
221,221,334.0,102.875,371.5,140.625,0.74853515625,352.75,121.75,252.1190182069088,251.529296875,199,125,124,134
222,222,334.75,103.125,371.75,140.75,0.77587890625,353.25,121.9375,252.3047264512108,251.65966796875,200,121,123,134
223,223,335.0,103.0,372.0,140.625,0.74853515625,353.5,121.8125,252.39758057336178,251.57275390625,200,122,122,133
224,224,335.0,103.375,372.0,140.25,0.7529296875,353.5,121.8125,252.39758057336178,251.57275390625,198,124,123,133
225,225,335.5,103.4375,371.5,139.375,0.705078125,353.5,121.40625,252.39758057336178,251.290283203125,201,124,125,135
226,226,335.25,103.4375,371.75,139.75,0.69775390625,353.5,121.59375,252.39758057336178,251.420654296875,200,122,121,131
227,227,335.0,103.375,371.5,139.875,0.69775390625,353.25,121.625,252.3047264512108,251.4423828125,200,124,123,134
228,228,334.25,103.375,371.75,140.625,0.72900390625,353.0,122.0,252.21187232905984,251.703125,200,123,122,132
229,229,334.25,103.625,371.25,140.0,0.69140625,352.75,121.8125,252.1190182069088,251.57275390625,200,123,124,131
230,230,334.0,102.5625,372.0,140.5,0.693359375,353.0,121.53125,252.21187232905984,251.377197265625,201,123,122,131
231,231,334.0,103.125,371.5,140.375,0.740234375,352.75,121.75,252.1190182069088,251.529296875,199,123,121,132
232,232,334.5,103.0,372.0,140.625,0.7822265625,353.25,121.8125,252.3047264512108,251.57275390625,199,121,122,129
