,Unnamed: 0,xmin,ymin,xmax,ymax,confidence,raw_x,raw_y,x,y,d,r,g,b
923,923,315.0,89.0,335.5,130.0,0.84130859375,325.25,109.5,241.9050647702991,243.01171875,210,116,118,127
924,924,315.0,88.8125,335.0,130.75,0.82861328125,325.0,109.78125,241.81221064814812,243.207275390625,216,116,116,125
925,925,315.0,88.5,335.0,131.125,0.802734375,325.0,109.8125,241.81221064814812,243.22900390625,246,116,116,126
926,926,314.5,88.25,334.5,131.0,0.8125,324.5,109.625,241.62650240384613,243.0986328125,231,109,115,123
927,927,314.5,87.625,334.5,130.875,0.794921875,324.5,109.25,241.62650240384613,242.837890625,230,114,116,125
928,928,312.75,86.6875,333.25,130.5,0.818359375,323.0,108.59375,241.06937767094016,242.381591796875,227,113,116,125
929,929,313.75,86.1875,333.25,129.75,0.7900390625,323.5,107.96875,241.25508591524215,241.947021484375,215,115,117,124
930,930,315.25,86.125,331.75,129.875,0.7099609375,323.5,108.0,241.25508591524215,241.96875,218,113,114,125
931,931,315.25,85.875,331.75,129.125,0.732421875,323.5,107.5,241.25508591524215,241.62109375,232,115,116,126
932,932,314.0,84.9375,333.5,125.5625,0.7822265625,323.75,105.25,241.34794003739316,240.056640625,234,115,116,125
933,933,315.5,84.25,334.5,124.0,0.7626953125,325.0,104.125,241.81221064814812,239.2744140625,223,122,122,132
934,934,315.5,84.25,334.5,123.25,0.76513671875,325.0,103.75,241.81221064814812,239.013671875,224,119,119,127
935,935,315.5,84.25,334.5,122.875,0.7841796875,325.0,103.5625,241.81221064814812,238.88330078125,227,109,112,123
936,936,315.75,84.125,334.75,121.875,0.7900390625,325.25,103.0,241.9050647702991,238.4921875,225,112,111,121
937,937,315.5,81.0,330.0,120.875,0.78759765625,322.75,100.9375,240.97652354878917,237.05810546875,233,105,110,118
938,938,316.25,81.0625,333.25,119.4375,0.79736328125,324.75,100.25,241.71935652599717,236.580078125,231,122,123,131
939,939,316.0,75.125,333.5,116.0,0.8388671875,324.75,95.5625,241.71935652599717,233.32080078125,230,125,123,133
940,940,315.5,73.375,333.0,114.75,0.822265625,324.25,94.0625,241.53364828169512,232.27783203125,227,125,123,135
941,941,313.5,68.125,330.5,107.875,0.8115234375,322.0,88.0,240.69796118233614,228.0625,242,146,134,146
942,942,311.25,64.75,329.25,104.625,0.806640625,320.25,84.6875,240.0479823272792,225.75927734375,241,155,138,152
