,Unnamed: 0,xmin,ymin,xmax,ymax,confidence,raw_x,raw_y,x,y,d,r,g,b
0,0,30.171875,132.0,51.4375,148.75,0.6416015625,40.8046875,140.375,136.25738560168492,264.4794921875,5,177,177,183
1,1,29.796875,132.0,51.75,149.0,0.63671875,40.7734375,140.5,136.24577883641604,264.56640625,237,177,175,181
2,2,29.3125,131.875,51.9375,149.625,0.6884765625,40.625,140.75,136.19064670138889,264.740234375,227,173,173,180
3,3,30.40625,132.0,53.34375,149.25,0.7060546875,41.875,140.625,136.65491731214388,264.6533203125,231,174,174,181
4,4,30.03125,131.75,53.28125,149.25,0.69140625,41.65625,140.5,136.57366995526175,264.56640625,240,173,174,181
5,5,30.0625,131.875,53.0,148.625,0.6044921875,41.53125,140.25,136.52724289418626,264.392578125,236,175,175,182
6,6,29.40625,132.125,48.96875,150.125,0.68603515625,39.1875,141.125,135.65673549902067,265.0009765625,233,175,175,182
7,7,29.1875,132.0,49.0625,149.75,0.6728515625,39.125,140.875,135.63352196848288,264.8271484375,232,183,181,187
8,8,29.609375,132.0,49.5,150.0,0.666015625,39.5546875,141.0,135.79311499092992,264.9140625,240,178,176,182
9,9,29.46875,132.0,49.53125,150.0,0.666015625,39.5,141.0,135.7728031517094,264.9140625,242,175,175,182
10,10,165.375,114.125,197.875,139.375,0.58740234375,181.625,126.75,188.56037159455127,255.005859375,250,138,145,153
11,11,28.703125,132.625,48.5625,150.125,0.6513671875,38.6328125,141.375,135.45071541549814,265.1748046875,236,172,172,179
12,12,28.9375,132.5,49.1875,150.75,0.66748046875,39.0625,141.625,135.61030843794515,265.3486328125,239,175,173,179
13,13,29.09375,132.625,49.15625,150.625,0.658203125,39.125,141.625,135.63352196848288,265.3486328125,241,176,176,183
14,14,30.3125,132.625,50.125,149.875,0.56640625,40.21875,141.25,136.0397587528935,265.087890625,235,173,174,181
15,15,28.75,133.0,48.3125,150.25,0.59375,38.53125,141.625,135.41299342837428,265.3486328125,237,175,174,180
16,16,30.125,132.875,49.75,150.125,0.548828125,39.9375,141.5,135.93529786547361,265.26171875,227,175,174,180
17,17,166.625,115.0625,198.625,139.625,0.5810546875,182.625,127.34375,188.93178808315525,255.418701171875,251,137,144,150
18,18,166.75,115.5625,198.75,139.625,0.615234375,182.75,127.59375,188.97821514423075,255.592529296875,251,138,139,149
19,19,165.875,115.8125,198.375,139.875,0.64453125,182.125,127.84375,188.74607983885326,255.766357421875,250,140,143,151
20,20,166.0,115.4375,198.25,139.75,0.55126953125,182.125,127.59375,188.74607983885326,255.592529296875,250,137,144,152
21,21,166.25,115.75,198.5,140.0,0.619140625,182.375,127.875,188.83893396100424,255.7880859375,250,136,143,151
22,22,166.5,115.625,199.0,140.125,0.58349609375,182.75,127.875,188.97821514423075,255.7880859375,249,136,144,153
23,23,167.0,115.75,199.0,140.125,0.5673828125,183.0,127.9375,189.07106926638176,255.83154296875,248,141,144,152
24,24,167.25,115.875,199.25,140.375,0.6044921875,183.25,128.125,189.16392338853274,255.9619140625,249,137,143,151
25,25,27.40625,134.125,48.78125,150.125,0.5244140625,38.09375,142.125,135.25049871461005,265.6962890625,240,172,172,179
26,26,167.25,116.125,199.75,140.375,0.62939453125,183.5,128.25,189.25677751068378,256.048828125,250,134,142,151
27,27,167.25,116.3125,199.5,140.5,0.607421875,183.375,128.40625,189.21035044960826,256.157470703125,248,140,143,151
28,28,167.0,116.1875,199.0,140.375,0.64501953125,183.0,128.28125,189.07106926638176,256.070556640625,250,137,145,154
29,29,166.625,116.375,199.125,140.375,0.6796875,182.875,128.375,189.02464220530626,256.1357421875,248,137,143,151
30,30,166.25,116.4375,199.0,140.625,0.67236328125,182.625,128.53125,188.93178808315525,256.244384765625,249,136,143,151
31,31,166.875,116.6875,199.625,140.5,0.65234375,183.25,128.59375,189.16392338853274,256.287841796875,249,140,143,152
32,32,167.125,116.75,200.125,140.75,0.5849609375,183.625,128.75,189.30320457175924,256.396484375,248,136,143,151
33,33,167.375,116.75,200.125,140.75,0.55224609375,183.75,128.75,189.34963163283473,256.396484375,251,137,142,150
34,34,167.375,116.375,200.625,140.875,0.57421875,184.0,128.625,189.44248575498574,256.3095703125,248,134,142,151
35,35,28.90625,133.375,50.84375,149.625,0.475830078125,39.875,141.5,135.91208433493588,265.26171875,240,174,174,181
36,36,27.625,132.125,48.4375,149.875,0.69140625,38.03125,141.0,135.2272851840723,264.9140625,241,176,176,183
37,37,27.625,132.375,48.4375,149.625,0.67529296875,38.03125,141.0,135.2272851840723,264.9140625,242,175,175,182
38,38,27.671875,132.125,48.375,149.125,0.62939453125,38.0234375,140.625,135.22438349275507,264.6533203125,239,175,175,182
39,39,26.984375,132.25,48.75,149.0,0.54931640625,37.8671875,140.625,135.1663496664107,264.6533203125,234,179,177,184
40,40,27.828125,131.75,49.8125,149.0,0.58935546875,38.8203125,140.375,135.52035600711136,264.4794921875,242,178,176,182
41,41,28.6875,132.125,51.6875,148.625,0.4580078125,40.1875,140.375,136.02815198762463,264.4794921875,235,175,176,183
42,42,27.15625,131.125,50.09375,148.375,0.564453125,38.625,139.75,135.44781372418092,264.044921875,241,179,175,183
43,43,25.21875,129.375,50.53125,147.875,0.6943359375,37.875,138.625,135.16925135772792,263.2626953125,240,177,177,184
44,44,26.9375,130.75,49.875,149.0,0.6962890625,38.40625,139.875,135.3665663672988,264.1318359375,240,176,176,183
45,45,26.40625,130.75,49.59375,149.5,0.70263671875,38.0,140.125,135.2156784188034,264.3056640625,238,173,176,184
46,46,23.96875,129.75,51.65625,149.25,0.7353515625,37.8125,139.5,135.14603782719018,263.87109375,241,178,178,185
47,47,26.40625,130.0,50.53125,149.75,0.740234375,38.46875,139.875,135.38977989783655,264.1318359375,240,175,175,182
48,48,25.96875,129.5,50.96875,150.25,0.7724609375,38.46875,139.875,135.38977989783655,264.1318359375,239,177,177,184
49,49,26.0625,129.75,50.75,150.25,0.75634765625,38.40625,140.0,135.3665663672988,264.21875,233,178,176,182
50,50,24.828125,130.625,49.8125,150.625,0.73828125,37.3203125,140.625,134.96323127420538,264.6533203125,241,176,174,180
51,51,25.375,130.75,50.625,150.75,0.70703125,38.0,140.75,135.2156784188034,264.740234375,242,177,177,184
52,52,25.3125,130.25,51.5625,150.75,0.7158203125,38.4375,140.5,135.37817313256767,264.56640625,241,175,175,182
53,53,26.03125,129.875,52.90625,150.125,0.6328125,39.46875,140.0,135.7611963864405,264.21875,241,175,176,183
54,54,24.640625,130.25,50.5625,150.75,0.72314453125,37.6015625,140.5,135.06769216162525,264.56640625,241,178,176,182
55,55,24.90625,130.125,50.84375,150.625,0.70654296875,37.875,140.375,135.16925135772792,264.4794921875,242,178,176,182
